'Kod','CislaDomovni','IdentifikacniParcela','TypStavebnihoObjektuKod','ZpusobVyuzitiKod','CastObce','Momc','Nespravny','PlatiOd','PlatiDo','IdTransakce','GlobalniIdNavrhuZmeny','IsknBudovaId','Dokonceni','ZastavenaPlocha','NespravneUdaje','OznacenoDne','OznacenoInfo','IdentifikactniParcela','PocetBytu','PocetPodlazi','PodlahovaPlocha','VybaveniVytahemKod','x','y'
6601553,'11',2561431308,1,3,75591,,,2013-12-22,,441498,477717,307787308,,,,,,,1,,,9,-724012.25,-1101487.38
6601634,'8',2561449308,1,2,75604,,,2013-12-22,,441498,477717,307778308,,,,,,,1,1,,2,-723109.13,-1100486.38
6601715,'2',2561474308,1,3,75612,,,2013-12-22,,441498,477717,307808308,,,,,,,1,1,,2,-722877.56,-1102251.25
6601804,'14',2561455308,1,2,75612,,,2013-12-22,,441498,477717,307791308,,,,,,,2,1,,2,-722821.44,-1102127.13
6602096,'28',2570974308,1,3,89702,,,2013-12-22,,441345,477532,308383308,,,,,,,1,1,,9,-728722.69,-1141276.63
6602185,'37',2570940308,1,3,89702,,,2013-12-22,,441345,477532,308387308,,,,,,,1,1,,9,-729139.56,-1141486.75
6602266,'45',2570938308,1,3,89702,,,2013-12-22,,441345,477532,308394308,,,,,,,1,1,,2,-729152.38,-1141510.63
6602347,'53',2570967308,1,7,89702,,,2013-12-22,,441345,477532,308402308,,,,,,,1,1,,2,-729052.31,-1141287
6602428,'3',2572654308,1,3,89958,,,2013-12-22,,441380,477575,308537308,,,,,,,1,1,,2,-743422.28,-1112281.48
6602517,'12',3413177308,1,7,89958,,,2013-12-22,,441380,477575,308477308,,,,,,,2,3,,9,-743093.17,-1112169.5
6602797,'11',2572589308,1,3,89966,,,2013-12-22,,441380,477575,308508308,,,,,,,1,,,9,-743094.96,-1113576.38
6602886,'20',2572586308,1,3,89966,,,2013-12-22,,441380,477575,308519308,,,,,,,1,1,,9,-743124,-1113500.29
6602967,'30',2572616308,1,3,89966,,,2013-12-22,,441380,477575,308489308,,,,,,,2,1,,2,-743261.73,-1113311.72
6603041,'38',2572704308,1,7,89966,,,2013-12-22,,441380,477575,308469308,,,,,,,1,1,,2,-742982.48,-1113686.39
6603050,'39',2572705308,1,3,89966,,,2013-12-22,,441380,477575,308571308,,,,,,,1,1,,2,-742956.92,-1113681.89
6603149,'9',2624047308,1,3,89974,,,2013-12-22,,441380,477575,314140308,,,,,,,1,1,,9,-745150.2,-1113969.71
6603211,'16',2624039308,1,3,89974,,,2013-12-22,,441380,477575,314136308,,,,,,,1,1,,9,-744910.94,-1113934.49
6603220,'17',2624055308,1,3,89974,,,2013-12-22,,441380,477575,314148308,,,,,,,2,1,,2,-744999.49,-1114015.51
6603301,'25',2624065308,1,3,89974,,,2013-12-22,,441380,477575,314152308,,,,,,,1,,,9,-745033.81,-1113927.73
6603491,'44',,1,,89974,,,2011-07-01,,0,0,,,,,,,,2,,,2,-744889.44,-1113935.11
6603599,'6',2572639308,1,3,89982,,,2013-12-22,,441380,477575,308561308,,,,,,,1,1,,9,-742164.28,-1114493.06
6603661,'14',2572618308,1,3,89982,,,2013-12-22,,441380,477575,308471308,,,,,,,1,1,,2,-742425.4,-1114406.41
6603670,'15',2572646308,1,3,89982,,,2013-12-22,,441380,477575,308499308,,,,,,,2,1,,2,-742135.77,-1114528.08
6603742,'3',2765799308,1,3,89991,,,2013-12-22,,441380,477575,337892308,,,,,,,1,1,,2,-741968.13,-1113064
6603751,'4',2765800308,1,3,89991,,,2013-12-22,,441380,477575,337895308,,,,,,,1,1,,2,-741852.63,-1112985.75
6603831,'12',2765806308,1,7,89991,,,2013-12-22,,441380,477575,337900308,,,,,,,1,1,,2,-741848.94,-1112882.75
6603840,'13',,1,,89991,,,2011-07-01,,0,0,,,,,,,,1,,,2,-742171.25,-1111686.25
6603912,'20',4188171308,1,7,89991,,,2013-12-22,,441380,477575,616551308,,,,,,,1,1,,2,-742119.68,-1112750.73
6603921,'21',2765843308,1,8,89991,,,2013-12-22,,441380,477575,337886308,,,,,,,1,,,9,-741692.44,-1113042.13
6604005,'29',2765791308,1,3,89991,,,2013-12-22,,441380,477575,337881308,,,,,,,1,1,,9,-741709.75,-1112921.63
6604293,'12',2586250308,1,7,93793,,,2014-02-10,,507676,520144,309750308,,,,,,,1,1,,9,-727940.63,-1137970.25
6604374,'20',2586260308,1,3,93793,,,2014-02-10,,507676,520144,309696308,,,,,,,1,1,,9,-728143.25,-1137903
6604455,'28',2586258308,1,7,93793,,,2014-02-10,,507676,520144,309729308,,,,,,,1,1,,2,-728115,-1137921
6604544,'37',2586230308,1,3,93793,,,2014-02-10,,507676,520144,309707308,,,,,,,1,1,,9,-728051.38,-1138115.75
6604625,'46',2586274308,1,3,93793,,,2014-02-10,,507676,520144,309714308,,,,,,,2,1,,2,-727896.31,-1138110.88
6604706,'54',2586290308,1,7,93793,,,2014-02-10,,507676,520144,309689308,,,,,,,4,1,,2,-727891.5,-1138156.38
6604994,'28',2595426308,1,8,97381,,,2013-12-22,,441407,477612,311871308,,,,,,,1,1,,2,-721555.06,-1129986.63
6605087,'39',2595420308,1,3,97381,,,2013-12-22,,441407,477612,311829308,,,,,,,1,,,9,-721381.13,-1130163.38
6605176,'48',2837100308,1,3,97381,,,2013-12-22,,441407,477612,311863308,,,,,,,1,1,,9,-721098.69,-1130201.38
6605257,'56',2595465308,1,3,97381,,,2013-12-22,,441407,477612,311851308,,,,,,,1,,,9,-722597.44,-1132096
6605338,'65',2595494308,1,7,97381,,,2013-12-22,,441407,477612,311866308,,,,,,,1,1,,9,-721569.69,-1129929.5
6605419,'73',,1,,97381,,,2011-07-01,,0,0,,,,,,,,1,,,2,-721213.94,-1130309
6605508,'5',2600939308,1,3,100692,,,2013-12-22,,441408,477615,312142308,,,,,,,2,1,,2,-730869.3,-1133009.69
6605788,'33',2600897308,1,3,100692,,,2013-12-22,,441408,477615,312131308,,,,,,,1,1,,9,-730974.4,-1133019.99
6605877,'42',2600858308,1,3,100692,,,2013-12-22,,441408,477615,312266308,,,,,,,1,1,,9,-731288.92,-1132975
6605958,'50',2877095308,1,7,100692,,,2013-12-22,,441408,477615,364340308,,,,,,,1,1,,2,-731374.93,-1132998.26
6606032,'58',2600910308,1,3,100692,,,2013-12-22,,441408,477615,312160308,,,,,,,1,1,,2,-731287.11,-1133333.58
6606041,'59',2600836308,1,3,100692,,,2013-12-22,,441408,477615,312273308,,,,,,,1,1,,2,-731421.8,-1133016.52
6606121,'67',2600833308,1,7,100692,,,2013-12-22,,441408,477615,312124308,,,,,,,1,1,,9,-731457.75,-1133039.96
6606130,'68',2600829308,1,3,100692,,,2013-12-22,,441408,477615,312206308,,,,,,,1,1,,9,-731480.35,-1133001.31
6606202,'75',2600895308,1,3,100692,,,2013-12-22,,441408,477615,312197308,,,,,,,1,1,,2,-731566.3,-1132939.85
6606211,'76',2600947308,1,3,100692,,,2013-12-22,,441408,477615,312268308,,,,,,,2,1,,2,-731500.24,-1133372
6606571,'112',2600896308,1,7,100692,,,2013-12-22,,441408,477615,312144308,,,,,,,1,1,,2,-731474.99,-1133284.36
6606580,'113',2600898308,1,3,100692,,,2013-12-22,,441408,477615,312241308,,,,,,,2,1,,2,-731481.07,-1133295.41
6606652,'120',2600914308,1,3,100692,,,2013-12-22,,441408,477615,312110308,,,,,,,1,1,,2,-731323.05,-1133453.05
6606661,'121',2600918308,1,7,100692,,,2011-07-01,,207287,0,,,,,,,,2,,,2,-730959.11,-1132950.22
6606733,'128',2600924308,1,7,100692,,,2013-12-22,,441408,477615,312176308,,,,,,,1,1,,9,-730932.85,-1133200.2
6606822,'137',2600951308,1,7,100692,,,2013-12-22,,441408,477615,312207308,,,,,,,2,1,,2,-730871.43,-1133063.47
6606831,'138',2600952308,1,7,100692,,,2013-12-22,,441408,477615,312205308,,,,,,,2,1,,2,-731144.01,-1132933.3
6606903,'145',2600962308,1,7,100692,,,2013-12-22,,441408,477615,312230308,,,,,,,1,1,,2,-731036.94,-1132956.61
6607284,'3',2606291308,1,3,103314,,,2013-12-22,,441412,477622,312734308,,,,,,,1,1,,2,-732117.12,-1108802.79
6607365,'12',2606267308,1,3,103314,,,2013-12-22,,441412,477622,312668308,,,,,,,1,1,,9,-732007.28,-1108876.25
6607454,'22',2606277308,1,3,103314,,,2011-07-01,,0,0,312751308,,,,,,,1,,,,-731860.63,-1108933.48
6607535,'30',2606286308,1,3,103314,,,2011-07-01,,0,0,312736308,,,,,,,1,,,,-732012.36,-1109007.72
6607616,'38',2606321308,1,3,103314,,,2013-12-22,,441412,477622,312742308,,,,,,,1,1,,2,-732086.86,-1109035.09
6607985,'2',2606300308,1,3,103331,,,2013-12-22,,441412,477622,312677308,,,,,,,1,1,,2,-731129.42,-1108846.27
6608078,'4',2642115308,1,7,103349,,,2013-12-22,,441412,477622,537353308,,,,,,,1,1,,2,-733504.62,-1109356.55
6608167,'8',2609102308,1,3,105872,,,2013-12-22,,441414,477626,312979308,,,,,,,1,1,,2,-727193.2,-1123014.12
6608248,'16',3722743308,1,3,105872,,,2013-12-22,,441414,477626,312942308,,,,,,,1,1,,2,-727218.15,-1123195.11
6608329,'24',2609130308,1,7,105872,,,2013-12-22,,441414,477626,312915308,,,,,,,1,1,,2,-727360.73,-1123125.15
6608418,'33',2609098308,1,7,105872,,,2013-12-22,,441414,477626,312963308,,,,,,,1,1,,9,-727305.69,-1123094.63
6608698,'61',2609153308,1,3,105872,,,2013-12-22,,441414,477626,312920308,,,,,,,2,1,,2,-727459.46,-1123146.54
6608779,'69',2609167308,1,3,105872,,,2013-12-22,,441414,477626,312928308,,,,,,,1,1,,9,-726996.66,-1123300.38
6608868,'78',,1,,105872,,,2011-07-01,,0,0,,,,,,,,0,,,,-727574.84,-1122981.28
6608949,'1',2829141308,2,8,105872,,,2013-12-22,,441414,477626,353541308,,,,,,,0,1,,9,-727721.12,-1122924.59
6609023,'9',2489593308,1,3,108588,,,2013-12-22,,441349,477537,300543308,,,,,,,1,1,,9,-720389.6,-1117443.62
6609112,'20',2489588308,1,3,108588,,,2013-12-22,,441349,477537,300558308,,,,,,,1,1,,9,-720434.07,-1117481.57
6609121,'22',2489590308,1,3,108588,,,2013-12-22,,441349,477537,300547308,,,,,,,1,1,,9,-720485.06,-1117188.29
6609392,'21',2613014308,1,3,108600,,,2013-12-22,,441349,477537,313149308,,,,,,,1,1,,2,-719531.46,-1118528.52
6609481,'2',2792652308,1,3,109983,,,2014-02-07,,506299,519296,339544308,,,,,,,1,1,,2,-726377.5,-1106193
6609490,'3',2792651308,1,3,109983,,,2014-02-07,,506299,519296,339521308,,,,,,,1,1,,2,-726428.13,-1106193
6609562,'10',,1,,109983,,,2011-07-01,,0,0,,,,,,,,,,,,,
6609571,'11',2792649308,1,7,109983,,,2014-02-07,,506299,519296,339514308,,,,,,,1,,,9,-726546.38,-1106285
6609643,'18',2792660308,1,3,109983,,,2014-02-07,,506299,519296,339505308,,,,,,,1,,,9,-725652.19,-1107338.13
6609724,'26',2792636308,1,3,109983,,,2014-02-07,,506299,519296,339542308,,,,,,,1,1,,2,-726415.5,-1106447.5
6609813,'35',2792679308,1,3,109983,,,2014-02-07,,506299,519296,339523308,,,,,,,1,,,9,-725790,-1107655
6610013,'11',2618812308,1,3,111431,,,2013-12-22,,441427,477633,313596308,,,,,,,1,1,,2,-748534.84,-1119285.74
6610382,'50',2619046308,1,3,111431,,,2013-12-22,,441427,477633,313632308,,,,,,,1,1,,9,-748969.79,-1119530.84
6610391,'51',2619237308,1,7,111431,,,2013-12-22,,441427,477633,313839308,,,,,,,1,1,,2,-748695.95,-1119804.07
6610463,'58',2619183308,1,3,111431,,,2013-12-22,,441427,477633,313826308,,,,,,,1,1,,2,-749280.37,-1119863.62
6610552,'67',2618983308,1,5,111431,,,2013-12-22,,441427,477633,313885308,,,,,,,1,1,,9,-749087.74,-1119525.3
6610561,'68',2618894308,1,7,111431,,,2013-12-22,,441427,477633,313594308,,,,,,,1,1,,9,-749133.73,-1119682.52
6610633,'75',2618900308,1,3,111431,,,2013-12-22,,441427,477633,313648308,,,,,,,1,1,,2,-749140.49,-1119836.78
6610714,'83',2618863308,1,3,111431,,,2013-12-22,,441427,477633,313761308,,,,,,,3,1,,2,-748654.42,-1119806.86
6611095,'122',2618930308,1,3,111431,,,2013-12-22,,441427,477633,313802308,,,,,,,1,1,,9,-748758.54,-1119960.31
6611176,'131',2618940308,1,3,111431,,,2013-12-22,,441427,477633,313593308,,,,,,,1,1,,9,-748863.66,-1119707.64
6611265,'141',2618821308,1,3,111431,,,2013-12-22,,441427,477633,313792308,,,,,,,1,1,,2,-748754.34,-1119212.31
6611346,'149',2618953308,1,7,111431,,,2013-12-22,,441427,477633,313598308,,,,,,,1,1,,9,-749255.13,-1119718.01
6611427,'157',2618962308,1,7,111431,,,2013-12-22,,441427,477633,313591308,,,,,,,2,1,,2,-749309.15,-1119710.89
6611516,'166',2618972308,1,3,111431,,,2013-12-22,,441427,477633,313631308,,,,,,,1,1,,2,-749138.31,-1119497.63
6611796,'194',2619033308,1,7,111431,,,2013-12-22,,441427,477633,313709308,,,,,,,1,1,,9,-748776.09,-1119998.57
6611885,'203',2619012308,1,3,111431,,,2013-12-22,,441427,477633,313788308,,,,,,,1,1,,2,-749484.53,-1119717.91
6611966,'211',2619016308,1,3,111431,,,2013-12-22,,441427,477633,313772308,,,,,,,2,1,,2,-749532.46,-1119832.34
6612059,'220',2619167308,1,7,111431,,,2013-12-22,,441427,477633,313624308,,,,,,,1,1,,2,-749561.73,-1120131.31
6612121,'227',2619050308,1,3,111431,,,2013-12-22,,441427,477633,313773308,,,,,,,2,1,,2,-748559.68,-1119828.6
6612130,'228',2619091308,1,3,111431,,,2013-12-22,,441427,477633,313607308,,,,,,,2,1,,2,-748486.18,-1119911.85
6612229,'237',2619120308,1,3,111431,,,2013-12-22,,441427,477633,313917308,,,,,,,1,1,,2,-748679.69,-1119605.74
6612300,'245',2619154308,1,7,111431,,,2013-12-22,,441427,477633,313645308,,,,,,,1,1,,2,-749506.71,-1119959.85
6612598,'274',2619165308,1,7,111431,,,2013-12-22,,441427,477633,313654308,,,,,,,1,1,,2,-748566.64,-1119140.56
6612679,'282',2619157308,1,3,111431,,,2013-12-22,,441427,477633,313640308,,,,,,,1,1,,2,-748552.7,-1119065.59
6612741,'289',3579595308,2,8,111431,,,2011-07-01,,0,0,584112308,,,,,,,0,,,,-748484.76,-1119083.47
6612750,'290',2619241308,1,7,111431,,,2013-12-22,,441427,477633,313840308,,,,,,,1,1,,2,-748463.18,-1119032.42
6612822,'297',2618804308,1,5,111431,,,2013-12-22,,441427,477633,313769308,,,,,,,1,1,,2,-748684.7,-1119286.94
6612831,'298',2619200308,1,7,111431,,,2013-12-22,,441427,477633,313863308,,,,,,,1,1,,2,-748535.44,-1119841.11
6612849,'299',2619223308,1,7,111431,,,2013-12-22,,441427,477633,313869308,,,,,,,2,1,,2,-749032.33,-1119670.56
6612911,'306',2619231308,1,3,111431,,,2013-12-22,,441427,477633,313880308,,143,,,,,1,3,,2,-748930.98,-1119426.09
6612920,'307',2944053308,1,7,111431,,,2013-12-22,,441427,477633,377620308,,,,,,,1,1,,2,-748952.32,-1119418.03
6613004,'315',2619214308,1,3,111431,,,2013-12-22,,441427,477633,313900308,,,,,,,1,1,,2,-749044.37,-1119401.86
6613292,'24',2633364308,1,7,111449,,,2013-12-22,,441427,477633,316164308,,,,,,,1,1,,9,-749782.99,-1118054.24
6613373,'33',2633351308,1,7,111449,,,2013-12-22,,441427,477633,316208308,,,,,,,1,1,,2,-749960.87,-1117994.51
6613454,'41',2633366308,1,7,111449,,,2013-12-22,,441427,477633,316168308,,,,,,,1,1,,2,-749826.27,-1118055.14
6613543,'51',2633419308,1,3,111449,,,2013-12-22,,441427,477633,316147308,,,,,,,1,1,,9,-750346.92,-1118736.49
6613624,'59',2633426308,1,3,111449,,,2013-12-22,,441427,477633,316181308,,,,,,,1,1,,9,-750357.03,-1118641.44
6613705,'67',3475501308,1,19,111449,,,2013-12-22,,441427,477633,316209308,,,,,,,0,1,,2,-750012.84,-1118113.81
6613993,'21',2621627308,1,3,415502,,,2013-12-22,,441380,477575,314072308,,,,,,,1,1,,9,-742345.25,-1108198.5
6614086,'8',2621520308,1,3,112305,,,2013-12-22,,441380,477575,313965308,,,,,,,1,1,,2,-741337.88,-1109982.63
6614175,'4',2621593308,1,3,112313,,,2013-12-22,,441380,477575,314050308,,,,,,,1,1,,2,-742392.88,-1106155.5
6614256,'14',2621583308,1,3,112313,,,2013-12-22,,441380,477575,313999308,,,,,,,1,1,,9,-742580.31,-1106255.75
6614337,'4',2621612308,1,3,112330,,,2013-12-22,,441380,477575,314017308,,,,,,,1,1,,9,-740665.88,-1110143.13
6614418,'12',2621618308,1,3,112330,,,2013-12-22,,441380,477575,314075308,,,,,,,2,1,,2,-740813.13,-1110285.38
6614507,'4',2621527308,1,7,112348,,,2013-12-22,,441380,477575,314031308,,,,,,,1,1,,9,-740706.31,-1108500.63
6614787,'9',2621575308,1,7,112356,,,2013-12-22,,441380,477575,314018308,,,,,,,1,1,,2,-743002,-1107383.5
6614876,'9',2634988308,1,3,124214,,,2013-12-22,,441460,477672,316265308,,,,,,,1,1,,2,-729895.19,-1114451.63
6614957,'17',,1,,124214,,,2011-07-01,,0,0,,,,,,,,0,,,,-729873.69,-1114198.5
6615031,'25',2635005308,1,7,124214,,,2013-12-22,,441460,477672,316274308,,,,,,,1,1,,9,-729618.81,-1114480
6615040,'26',2635012308,1,3,124214,,,2013-12-22,,441460,477672,316245308,,,,,,,2,1,,2,-730038.94,-1114321.5
6615139,'3',2504860308,1,3,124681,,,2013-12-26,,443434,479593,301936308,,,,,,,1,1,,9,-724940.19,-1112845.75
6615201,'10',2504869308,1,3,124681,,,2013-12-26,,443434,479593,301966308,,,,,,,1,1,,2,-724823.81,-1112931.63
6615210,'11',2504871308,1,3,124681,,,2013-12-26,,443434,479593,301951308,,,,,,,2,1,,2,-724950.94,-1112947.5
6615490,'17',2504855308,1,8,124699,,,2013-12-26,,443434,479593,301938308,,,,,,,1,1,,2,-724461.44,-1113127.25
6615589,'9',2635464308,1,3,124702,,,2013-12-26,,443441,479602,316319308,,,,,,,1,1,,2,-724654.06,-1114333.88
6615651,'17',2635481308,1,3,124702,,,2013-12-26,,443441,479602,316282308,,,,,,,1,1,,2,-724805.75,-1114260.63
6615660,'19',2635468308,1,3,124702,,,2013-12-26,,443441,479602,316305308,,,,,,,1,,,9,-724691.63,-1114416.38
6615732,'28',2635478308,1,3,124702,,,2013-12-26,,443441,479602,316302308,,,,,,,1,1,,2,-724817.69,-1114219.38
6615741,'29',2635480308,1,3,124702,,,2013-12-26,,443441,479602,316313308,,,,,,,1,1,,9,-724654.75,-1114457.75
6615821,'2',2599637308,1,7,124729,,,2013-12-26,,443434,479593,312056308,,,,,,,1,1,,2,-723471.56,-1112106.88
6615830,'4',2599639308,1,3,124729,,,2013-12-26,,443434,479593,312041308,,,,,,,1,1,,2,-723445.25,-1112203.63
6615902,'11',2599646308,1,3,124729,,,2013-12-26,,443434,479593,312051308,,,,,,,1,1,,9,-723370.25,-1112310
6615911,'12',2599655308,1,3,124729,,,2013-12-26,,443434,479593,312054308,,,,,,,1,,,2,-723400,-1112338
6616283,'31',2636124308,1,7,124737,,,2013-12-22,,441434,477648,316343308,,,,,,,1,1,,9,-724160,-1113975
6616364,'1',2637107308,2,8,124966,,,2011-07-01,,0,0,316519308,,,,,,,0,,,,-717153.66,-1111137.46
6616445,'9',,2,,124966,,,2011-07-01,,0,0,,,,,,,,,,,,,
6616534,'18',,2,,124966,,,2011-07-01,,0,0,,,,,,,,0,,,,-717553.32,-1111399.03
6616615,'26',,2,,124966,,,2011-07-01,,0,0,,,,,,,,0,,,,-717398.33,-1110976.19
6616984,'31',2637065308,1,3,124982,,,2013-12-22,,441435,477649,316450308,,,,,,,1,1,,2,-717500,-1112880
6617077,'40',2637071308,1,7,124982,,,2013-12-22,,441435,477649,316454308,,,,,,,1,1,,9,-717509.94,-1112931.25
6617166,'49',2637081308,1,2,124982,,,2013-12-22,,441435,477649,316485308,,,,,,,1,1,,9,-717687.94,-1112734.63
6617247,'57',2637135308,1,3,124982,,,2013-12-22,,441435,477649,316489308,,,,,,,1,,,9,-717745,-1112800
6617328,'7',2779857308,1,2,124991,,,2013-12-22,,441435,477649,338741308,,,,,,,1,,,9,-716662.56,-1114499.38
6617409,'1',2780330308,1,2,125008,,,2013-12-30,,445034,480788,338800308,,,,,,,1,1,,2,-716178,-1113159.88
6617697,'34',2780332308,1,2,125008,,,2013-12-30,,445034,480788,338815308,,,,,,,1,,,9,-716170.88,-1113048
6617778,'44',2780369308,1,2,125008,,,2013-12-30,,445034,480788,338769308,,,,,,,1,1,,9,-715996.19,-1113021.63
6617867,'2',2611141308,1,2,126071,,,2013-12-22,,441349,477537,313049308,,,,,,,1,1,,2,-719832.94,-1123636.75
6617948,'13',2611159308,1,3,126071,,,2013-12-22,,441349,477537,313046308,,,,,,,1,1,,2,-719829.88,-1123375.88
6618022,'2',2638774308,1,2,126080,,,2013-12-22,,441349,477537,316637308,,,,,,,2,1,,2,-720126.16,-1121989.05
6618031,'3',2638775308,1,7,126080,,,2013-12-22,,441349,477537,316678308,,,,,,,2,1,,2,-720152.56,-1121989.66
6618111,'11',2638786308,1,3,126080,,,2013-12-22,,441349,477537,316603308,,,,,,,1,,,9,-720248.26,-1121788.08
6618120,'12',2638787308,1,3,126080,,,2013-12-22,,441349,477537,316684308,,,,,,,1,1,,9,-720225.03,-1121720.52
6618201,'20',2638806308,1,2,126080,,,2013-12-22,,441349,477537,316653308,,,,,,,1,1,,9,-720010.36,-1121887.27
6618391,'39',2638915308,1,3,126080,,,2013-12-22,,441349,477537,316625308,,,,,,,1,1,,2,-720057.59,-1121554.07
6618499,'49',2638834308,1,3,126080,,,2013-12-22,,441349,477537,316593308,,,,,,,1,1,,9,-720250.72,-1121524.15
6618561,'58',2638821308,1,7,126080,,,2013-12-22,,441349,477537,316660308,,,,,,,1,1,,2,-720085.37,-1122031.2
6618570,'59',2638847308,1,3,126080,,,2013-12-22,,441349,477537,316648308,,,,,,,1,1,,9,-720183.03,-1121615.92
6618651,'68',2638851308,1,3,126080,,,2013-12-22,,441349,477537,316624308,,,,,,,1,,,9,-719307.63,-1120267.88
6618723,'76',2638861308,1,3,126080,,,2013-12-22,,441349,477537,316654308,,,,,,,2,1,,2,-720306.53,-1121649.09
6618812,'85',2638875308,1,2,126080,,,2013-12-22,,441349,477537,316695308,,,,,,,1,1,,2,-720137.66,-1121525.08
6618821,'86',2638878308,1,3,126080,,,2013-12-22,,441349,477537,316607308,,,,,,,1,1,,9,-720169.96,-1121545.28
6619193,'12',2638867308,1,3,126098,,,2013-12-22,,441349,477537,316690308,,,,,,,1,1,,2,-721174.57,-1121024.66
6619274,'6',,2,,126098,,,2011-07-01,,0,0,,,,,,,,0,,,,-721065,-1121126
6619355,'9',2641271308,1,13,132900,,,2013-12-22,,441349,477537,316779308,,,,,,,1,1,,2,-718554.87,-1119341.92
6619444,'18',2641283308,1,7,132900,,,2013-12-22,,441349,477537,316749308,,,,,,,1,1,,2,-718409.47,-1119211.68
6619525,'27',2641294308,1,7,132900,,,2013-12-22,,441349,477537,316775308,,,,,,,1,1,,9,-718544.01,-1119158.5
6619606,'37',2641299308,1,7,132900,,,2013-12-22,,441349,477537,316735308,,,,,,,2,1,,2,-718601.74,-1119061.15
6619894,'21',2565152308,1,3,134503,,,2013-12-22,,441439,477653,308004308,,,,,,,1,1,,9,-730735,-1138375
6619975,'29',2565141308,1,3,134503,,,2013-12-22,,441439,477653,308009308,,,,,,,1,1,,2,-730575.13,-1138226.5
6620094,'1',2645489308,1,5,134511,,,2013-12-22,,441439,477653,317027308,,,,,,,1,1,,2,-731343.5,-1138775.38
6620175,'9',2645411308,1,3,134511,,,2013-12-22,,441439,477653,317004308,,,,,,,1,1,,9,-731500.88,-1138853.25
6620264,'18',2645442308,1,7,134511,,,2013-12-22,,441439,477653,317001308,,,,,,,1,1,,2,-731356.81,-1138966.5
6620345,'26',2645455308,1,3,134511,,,2013-12-22,,441439,477653,317048308,,,,,,,1,1,,2,-731491.69,-1138955.25
6620426,'35',2645427308,1,3,134511,,,2013-12-22,,441439,477653,316983308,,,,,,,1,1,,2,-731280.25,-1138561.88
6620507,'44',2645459308,1,3,134511,,,2013-12-22,,441439,477653,317023308,,,,,,,1,1,,2,-731300.06,-1138543.25
6620795,'73',2645515308,1,7,134511,,,2013-12-22,,441439,477653,317051308,,,,,,,1,1,,2,-730929.19,-1138367.25
6620876,'81',2645516308,1,3,134511,,,2013-12-22,,441439,477653,317055308,,,,,,,1,1,,2,-730879.44,-1138371.5
6620965,'6',2642843308,1,3,136395,,,2013-12-29,,444625,480667,316871308,,,,,,,1,1,,9,-719484.63,-1132278.13
6621058,'15',2642893308,1,7,136395,,,2013-12-29,,444625,480667,316868308,,,,,,,1,1,,2,-719617.69,-1132374.63
6621139,'23',2642840308,1,3,136395,,,2013-12-29,,444625,480667,316854308,,,,,,,1,1,,2,-719505.5,-1132144
6621228,'32',,1,,136395,,,2011-07-01,,0,0,,,,,,,,1,,,2,-719555.38,-1132132.13
6621309,'40',2642871308,1,5,136395,,,2013-12-29,,444625,480667,316879308,,,,,,,0,1,,2,-719540.44,-1132392.13
6621597,'28',2739714308,1,3,136409,,,2013-12-29,,444625,480667,334308308,,,,,,,1,1,,2,-720334.56,-1132565.13
6621678,'36',2739721308,1,3,136409,,,2013-12-29,,444625,480667,334290308,,,,,,,1,1,,9,-720282.94,-1132352.5
6621759,'4',2427516308,1,3,137502,,,2013-12-22,,441446,477657,294960308,,,,,,,1,1,,9,-724988.31,-1125012.38
6621821,'11',2427523308,1,3,137502,,,2013-12-22,,441446,477657,294957308,,,,,,,1,1,,9,-724956.75,-1124937.38
6621830,'12',2427532308,1,3,137502,,,2013-12-22,,441446,477657,294964308,,,,,,,1,1,,2,-726268.63,-1124313.5
6621929,'21',2427539308,1,3,137502,,,2013-12-22,,441446,477657,294979308,,,,,,,1,1,,2,-724894.88,-1124779.08
6622003,'5',2646569308,1,3,137511,,,2013-12-22,,441446,477657,317101308,,,,,,,1,1,,2,-723502.38,-1126174
6622291,'34',2646597308,1,7,137511,,,2013-12-22,,441446,477657,317166308,,,,,,,1,1,,2,-723793.5,-1126179.63
6622372,'42',2646606308,1,3,137511,,,2013-12-22,,441446,477657,317123308,,,,,,,1,1,,9,-723654.06,-1126229.13
6622381,'43',2646607308,1,3,137511,,,2013-12-22,,441446,477657,317115308,,,,,,,1,1,,9,-723622.94,-1126231.5
6622453,'50',2646559308,1,3,137511,,,2013-12-22,,441446,477657,317254308,,,,,,,1,1,,9,-723397.81,-1126234.38
6622542,'59',2646552308,1,3,137511,,,2013-12-22,,441446,477657,317218308,,,,,,,1,1,,9,-723303.13,-1126127.38
6622551,'60',2646546308,1,3,137511,,,2013-12-22,,441446,477657,317229308,,,,,,,1,1,,9,-723266.88,-1126006.38
6622623,'67',2646541308,1,3,137511,,,2013-12-22,,441446,477657,317128308,,,,,,,1,1,,2,-723229.81,-1126057.75
6622704,'75',2646643308,1,3,137511,,,2013-12-22,,441446,477657,317174308,,,,,,,1,1,,9,-723596.44,-1126715.25
6622992,'1',2646613308,1,3,137529,,,2013-12-22,,441446,477657,317242308,,,,,,,1,1,,9,-722924,-1127296.25
6623085,'10',2646625308,1,3,137529,,,2013-12-22,,441446,477657,317240308,,,,,,,1,1,,2,-723145.94,-1127769.63
6623166,'18',2646659308,1,3,137529,,,2013-12-22,,441446,477657,317208308,,,,,,,1,1,,9,-723227.56,-1127867.38
